Output,RG,RF,RZ,RP,RYM,RZM,CG,CF,CZ,CP,CYM,CZM
10.8587728571,0.2530901035,0.1110177602,1586.46755447,93.9378004808,-1015.35803223,0.8016281711,0.2221304886,0.141882407,1471.49047752,132.855439568,-1015.35803223,0.8016281711
10.7897942857,0.2529826028,0.1112021877,1576.17650844,93.6936598558,-1015.25012207,0.3398931297,0.222119485,0.1420653055,1459.82603627,132.510133023,-1015.25012207,0.3398931297
10.8287657143,0.2525077856,0.1140510908,1691.68465216,92.2288161058,-1007.95202637,0.0633811176,0.2220245215,0.144344428,1488.2427453,130.438347687,-1007.95202637,0.0633811176
10.88628,0.2536599124,0.1085485885,1555.11921556,93.4401292067,-1006.1673584,-0.2167262542,0.2187116354,0.1435918336,1447.50038815,132.151465598,-1006.1673584,-0.2167262542
10.9181871428,0.2501336996,0.1122467855,1720.508254,91.7217548077,-1014.11950684,0.6128495221,0.2157569345,0.1466235506,1590.01075748,129.721230989,-1014.11950684,0.6128495221
10.9222157143,0.251016931,0.1099480247,1691.44134534,93.100493809,-998.788330078,0.0534188237,0.2176598185,0.1433051373,1499.61904289,131.671040492,-998.788330078,0.0534188237
11.0022728571,0.2503360274,0.1126322187,1777.98862379,87.5009390024,-1003.86474609,-0.1631819042,0.2201361576,0.1429270566,1654.20718034,123.751667015,-1003.86474609,-0.1631819042
11.0405585714,0.2492913778,0.1122523461,1833.92671552,86.5290715144,-1013.75610352,0.9750093929,0.217761954,0.143876738,1655.94276322,122.377222495,-1013.75610352,0.9750093929
11.1234442857,0.2510957725,0.111492601,1690.4756977,89.2803485577,-1000.85461426,-0.1302624176,0.2179518903,0.1447314513,1542.41500429,126.268217336,-1000.85461426,-0.1302624176
11.1696442857,0.2510008044,0.1126322187,1815.86216883,89.7075946514,-998.427734375,-0.1783656574,0.2180468584,0.1454911965,1658.77099623,126.872435144,-998.427734375,-0.1783656574
11.2935642857,0.2500727797,0.1118991835,1777.14727898,92.2621241156,-997.490600586,-0.5835332712,0.2201646715,0.1418072916,1583.00235865,130.485252668,-997.490600586,-0.5835332712
11.2958357143,0.2486142846,0.1122467855,1708.86739141,90.5949519231,-1013.14318848,0.3798637846,0.2187957646,0.1419703421,1548.36211508,128.127488239,-1013.14318848,0.3798637846
10.7456128571,0.2547869082,0.1092079554,1809.38721615,95.7500751202,-1005.8104248,-0.0010900023,0.2239237903,0.1398811464,1611.6577793,135.391693217,-1005.8104248,-0.0010900023
10.5447885714,0.2515581512,0.1112971511,1709.36073806,94.2617563101,-1000.80908203,0.1030389447,0.2237338635,0.1391214389,1514.28919659,133.31329114,-1000.80908203,0.1030389447
10.4968957143,0.2507984437,0.1124367124,1820.10536998,93.008188101,-998.102050781,0.2851807058,0.2195554721,0.1434897571,1645.64496014,131.540351751,-998.102050781,0.2851807058
10.4755528571,0.2554767369,0.107426943,1438.42190264,88.9362839033,-993.93371582,-0.3672218531,0.2247784613,0.1385516582,1265.84522688,126.115344892,-993.93371582,-0.3672218531
10.3680242857,0.2651890451,0.2016078727,1508.96028795,87.2192382812,-999.233520508,0.5873922171,0.2360998504,0.2084686428,1337.05438119,121.260828251,-999.233520508,0.5873922171
10.3366528571,0.2555959967,0.099255787,1341.59579478,85.5322265625,-984.161010742,-3.931876087,0.2264612134,0.1282918082,1136.84022046,120.759863052,-984.161010742,-3.931876087
10.24967,0.2554640808,0.1015520963,1538.33558188,87.2134802476,-1010.27587891,0.5178798605,0.2234146119,0.1336015652,1420.20003017,123.344990476,-1010.27587891,0.5178798605
10.1664628571,0.2588575118,0.1055941134,1564.54918189,89.9564302885,-1008.92004395,0.3506967372,0.2298950976,0.1345565276,1367.60390109,127.224287599,-1008.92004395,0.3506967372
10.0575235714,0.2604347021,0.1076592523,1661.7831438,93.3622472426,-1012.91662598,0.289404121,0.2326485462,0.1352517765,1437.50119102,132.041105221,-1012.91662598,0.289404121
10.0448057143,0.2585342052,0.1075722565,1555.5195716,88.3366511418,-1003.03051758,0.3090922387,0.229955874,0.1361505877,1362.17103491,124.933386962,-1003.03051758,0.3090922387
10.4862428571,0.2575025728,0.1080523333,1528.70330259,91.2569486178,-1004.52246094,0.2094054835,0.2300231207,0.1354386977,1331.39040177,128.242883336,-1004.52246094,0.2094054835
10.60481,0.2553876231,0.1100741954,1652.83842853,90.8969056373,-1002.27905273,-0.1688107613,0.2282805213,0.1371812971,1471.15522446,128.554285094,-1002.27905273,-0.1688107613
10.5931671429,0.2551414804,0.1102416296,1636.74490638,87.7779447115,-1002.95849609,0.3135803758,0.2258956389,0.139392517,1485.8069564,124.143173831,-1002.95849609,0.3135803758
10.6643742857,0.2532961385,0.1047094004,1502.91555089,90.1892320165,-1002.38354492,-0.1603977294,0.2219951077,0.1360104311,1389.71990551,127.455682199,-1002.38354492,-0.1603977294
10.74516,0.2485450891,0.109833081,1478.58047615,86.0019899764,-1006.65759277,0.4570591326,0.2187345837,0.1395504286,1356.57024517,121.631462009,-1006.65759277,0.4570591326
10.7769885714,0.2555445871,0.1047145884,1540.76833595,87.2088738208,-995.583007812,-0.2025286793,0.2178137968,0.1424453787,1400.6118404,122.940851071,-995.583007812,-0.2025286793
10.8330928571,0.2485773361,0.1147937354,1742.01365902,90.3883713942,-1005.57861328,-0.0475014499,0.2204723355,0.1429936853,1596.5985183,127.821743971,-1005.57861328,-0.0475014499
10.864175,0.2516281812,0.1124255723,1708.96261219,91.0503680889,-1007.5690918,-0.00389411,0.2241864664,0.1397723331,1542.43684034,128.771276292,-1007.5690918,-0.00389411
10.8058742857,0.2504887329,0.1127104344,1768.27401784,96.2477463942,-1010.80224609,-0.2569925895,0.2250410527,0.1381581146,1650.25844156,136.022261063,-1010.80224609,-0.2569925895
10.868065,0.2505011431,0.1109118026,1673.03043259,90.5996469351,-1014.72473145,0.1199895664,0.2235328624,0.1377851246,1511.05403628,128.133847225,-1014.72473145,0.1199895664
10.6778844805,0.2505961019,0.1128109773,1707.80795079,93.3274489183,-1001.19433594,-0.4486396542,0.2207790591,0.1425330614,1529.39128906,131.991631916,-1001.19433594,-0.4486396542
10.8267416234,0.249836432,0.1133807297,1666.81589411,93.745304988,-1003.74377441,0.6590155624,0.2167907922,0.1465213282,1567.76035595,132.582609994,-1003.74377441,0.6590155624
10.8801059091,0.256962061,0.1090200756,1614.60481307,94.3388097426,-1009.07958984,-0.574360589,0.2244303155,0.1415518211,1360.59626926,133.530333059,-1009.07958984,-0.574360589
10.8682701948,0.2574203771,0.1109063078,1568.83196898,94.5810171274,-999.718261719,0.3138547733,0.2238066503,0.1444250806,1406.09685783,133.844168652,-999.718261719,0.3138547733
10.8528416234,0.2588856481,0.1086274111,1617.37765358,92.9601332721,-1009.39440918,0.1203688287,0.2263555143,0.1411575449,1421.31042236,131.472145191,-1009.39440918,0.1203688287
10.8136844805,0.2566607449,0.108437503,1586.80390721,89.0643780048,-1011.20825195,0.6474418085,0.226180501,0.1391076549,1422.96927563,125.962437483,-1011.20825195,0.6474418085
10.8335916234,0.2573126741,0.1078624346,1585.98182452,91.1442683293,-1011.33569336,-0.3016016671,0.2240804099,0.1409997495,1527.89631897,128.903976865,-1011.33569336,-0.3016016671
10.814488052,0.2539768634,0.1097559828,1630.4602584,94.3087064303,-1006.75061035,-0.2883971311,0.2220754704,0.1416573757,1459.46741296,133.379349994,-1006.75061035,-0.2883971311
10.8580137662,0.2568270637,0.1085198411,1660.58493964,90.6048943015,-1008.15246582,-0.6748522251,0.2249777972,0.1402723013,1515.78792746,128.141098764,-1008.15246582,-0.6748522251
10.8154194805,0.2598023099,0.1058955764,1682.13717739,93.3957567402,-1006.04052734,-0.1352176145,0.2253426891,0.1402584005,1501.55340769,132.088148299,-1006.04052734,-0.1352176145
11.0565857143,0.2576362557,0.1017132289,1638.60294727,87.4806530071,-1006.73657227,0.0846045999,0.2312765086,0.128072976,1503.10869526,123.722503109,-1006.73657227,0.0846045999
10.9242428571,0.2571667477,0.1067018916,1710.97069632,94.0833458534,-1008.13769531,1.3666700786,0.2253650273,0.138693473,1578.62783871,133.060591133,-1008.13769531,1.3666700786
10.7270466667,0.2572616782,0.1083157103,1695.06825856,95.0364332933,-1006.25268555,-0.0817237652,0.2203337104,0.1453386086,1553.41382943,134.408491763,-1006.25268555,-0.0817237652
10.8788966667,0.2578568156,0.1061428276,1670.60612489,94.0880408654,-1011.96154785,0.6365929218,0.2221594067,0.1418402366,1520.87399651,133.067224307,-1011.96154785,0.6365929218
10.9089466667,0.2500436121,0.1008402574,1535.80355872,94.2021122685,-1011.95581055,0.0746533195,0.2177710727,0.1332042204,1359.89096219,133.311660356,-1011.95581055,0.0746533195
11.0094123809,0.2538834043,0.1002002921,1618.82946553,92.7372685185,-998.568969727,-0.3369597039,0.2230736429,0.1304615117,1392.99485116,131.278218006,-998.568969727,-0.3369597039
11.0892638095,0.2506752985,0.1064741234,1787.33669682,93.3860922759,-1006.98864746,-0.4905827543,0.2195621251,0.1376804501,1489.55018873,132.074389872,-1006.98864746,-0.4905827543
11.2231209524,0.2501914746,0.111470509,1801.10947926,94.8861929087,-1012.24609375,0.2782386416,0.2164844638,0.1453674185,1660.31828871,134.129582459,-1012.24609375,0.2782386416
11.2807423809,0.2513308665,0.110900813,1718.09546246,91.8344350962,-996.924926758,-0.4763506365,0.2186682983,0.1435633813,1554.72724084,129.879817431,-996.924926758,-0.4763506365
11.2551352381,0.2498240547,0.1106214457,1682.56567482,86.0830453726,-1006.0123291,0.2873301246,0.2157355577,0.1447099427,1513.34097274,121.812175848,-1006.0123291,0.2873301246
11.1465495238,0.2467750904,0.1101125545,1771.49515362,92.4648068986,-1009.38012695,1.0857083316,0.2111673016,0.1526785166,1645.86283849,131.234455873,-1009.38012695,1.0857083316
11.1482066667,0.2550465263,0.1095769514,1647.60442801,92.3649714543,-1008.59179688,0.1642541065,0.2246612365,0.1399622412,1449.74570423,130.716506213,-1008.59179688,0.1642541065
11.4580028571,0.2543334753,0.1049940757,1706.21619265,95.2056308962,-1006.54589844,-0.359071002,0.2265710667,0.1327564844,1530.81432662,134.647650902,-1006.54589844,-0.359071002
11.2725492857,0.2595093658,0.1049242039,1603.90669644,93.8767653245,-1005.55163574,-0.5335854963,0.2202933511,0.1440452645,1425.59379789,132.834639939,-1005.55163574,-0.5335854963
10.9988330519,0.2535881758,0.1050872382,1509.36388711,93.2064416274,-1001.67211914,0.0297695641,0.2211479374,0.1374934364,1353.63738315,131.898355896,-1001.67211914,0.0297695641
11.3302601948,0.2483710788,0.1076957866,1614.22817658,87.3839180425,-1008.45910645,0.6332813719,0.2152052484,0.1408616171,1417.23987541,123.702787257,-1008.45910645,0.6332813719
11.3458730519,0.2495268294,0.1130846475,1840.89582754,90.078500601,-1015.47680664,0.4011953545,0.2206622342,0.1419492427,1673.81307013,127.874535744,-1015.47680664,0.4011953545
11.1135691558,0.249716728,0.1141290901,1770.51659615,92.7593524639,-1014.00854492,0.7137134008,0.2227511194,0.1409997495,1562.17255878,131.167992222,-1014.00854492,0.7137134008
11.5347762987,0.2517931371,0.1133638784,1651.65884908,89.8672250601,-1008.97094727,0.4944017906,0.2251136983,0.1401382618,1489.69776009,127.09758356,-1008.97094727,0.4944017906
11.5089377273,0.2503689677,0.1097559828,1828.77525679,94.0880408654,-1007.83874512,-0.6395928053,0.2234046951,0.1370050893,1651.19726298,133.05369941,-1007.83874512,-0.6395928053
11.4210805844,0.2499891892,0.1159273832,1836.69825181,94.4026066707,-1008.60412598,0.2322765311,0.2255586349,0.1405627201,1694.94262655,133.245608149,-1008.60412598,0.2322765311
11.708752013,0.2560402694,0.1075615963,1632.04731847,98.5248272236,-1004.78637695,0.5079896966,0.2229078801,0.1407889208,1481.21016074,139.268764817,-1004.78637695,0.5079896966
11.4290434416,0.2548061116,0.1087008189,1603.85088589,93.0739182692,-1005.57421875,1.3500533396,0.2251863252,0.1385104757,1457.21143622,131.632685583,-1005.57421875,1.3500533396
11.6781655844,0.2567048159,0.1087957541,1656.98072426,97.6046048678,-1007.29980469,0.2443347422,0.2265154182,0.1389851518,1530.54638769,138.040341203,-1007.29980469,0.2443347422
11.8989937229,0.2536310645,0.1098167554,1718.00638758,94.0125663325,-997.138183594,-0.7192761943,0.220696448,0.142581521,1649.43065323,132.852803918,-997.138183594,-0.7192761943
11.3629472944,0.2534770186,0.1093653653,1790.22182053,91.7780949519,-998.451538086,-0.7602133831,0.2213889167,0.1415484025,1648.87088195,129.79993346,-998.451538086,-0.7602133831
11.5053037229,0.2572764282,0.0978060281,1386.35471837,87.7984964623,-1008.65234375,0.4111432318,0.2279346198,0.1272409851,1259.68847638,124.171721558,-1008.65234375,0.4111432318
11.6722290476,0.2529915927,0.103394944,1494.73711292,87.1029260024,-1008.25354004,0.9660220216,0.2223457039,0.1340408328,1206.88206769,123.187979156,-1008.25354004,0.9660220216
11.0833990476,0.2576490226,0.1031154982,1498.22615781,90.5669590212,-998.020263672,0.5635057383,0.2263510936,0.1343202786,1278.50266395,128.152165954,-998.020263672,0.5635057383
11.2821304762,0.2538693391,0.106902347,1693.66951558,91.8344350962,-1011.06140137,0.1092028337,0.2232037458,0.1375679403,1478.1324251,129.879648658,-1011.06140137,0.1092028337
11.5770304762,0.2570023564,0.1078517462,1750.33284823,95.449594351,-1004.26916504,-0.8013463714,0.227570982,0.1372831206,1511.72443024,135.052197415,-1004.26916504,-0.8013463714
11.338387619,0.2559580173,0.1094657248,1820.98033285,87.1957632212,-1007.03527832,0.5539449266,0.2312736388,0.1340551634,1683.60658831,123.319222422,-1007.03527832,0.5539449266
11.4333461905,0.2506289623,0.1112640696,1746.02002325,90.4775766226,-1003.78222656,-0.2606275165,0.2201547589,0.141738273,1587.68779871,127.960589601,-1003.78222656,-0.2606275165
11.096677619,0.2507560264,0.1096359001,1792.51413816,88.5539504717,-1005.27612305,0.1709761726,0.2168427713,0.1437390349,1682.78821689,125.045603343,-1005.27612305,0.1709761726
11.0109264286,0.2537367815,0.1062825505,1557.18362451,89.0238060142,-1002.64660645,0.3919108804,0.2202606084,0.1399414382,1461.94283375,126.28726906,-1002.64660645,0.3919108804
11.0474942857,0.2583631619,0.1071592432,1601.79831534,90.3080958946,-1007.27148438,0.0098807547,0.2295163195,0.1360060856,1411.57675915,127.720884339,-1007.27148438,0.0098807547
10.8049164286,0.258344316,0.1078570904,1691.25131589,89.0643780048,-1005.16906738,0.1734726257,0.2303356525,0.1357708092,1466.79026227,125.961897165,-1005.16906738,0.1734726257
10.6745007143,0.2640875348,0.1082294222,1671.72911413,89.1496246936,-1009.10644531,0.0240651194,0.2366913572,0.1356255998,1347.79484732,126.082470601,-1009.10644531,0.0240651194
10.8309378571,0.262441828,0.1077453908,1665.97412019,90.1884191176,-1004.92773438,-0.19472231,0.234561619,0.1358192123,1456.37208016,127.571889717,-1004.92773438,-0.19472231
10.6396846104,0.2582663604,0.1119993175,1552.10764302,91.5862438725,-1006.57788086,-0.1416658466,0.2346467982,0.1356188796,1374.98430495,129.52849175,-1006.57788086,-0.1416658466
10.5490274675,0.2622482154,0.1057124589,1592.10818527,88.6326210172,-1011.59277344,0.2860928498,0.2334967499,0.1343671181,1479.03733952,125.35126553,-1011.59277344,0.2860928498
10.3189203247,0.2600275483,0.1074666611,1663.66911426,92.6654522236,-996.942749023,-0.3977875399,0.2305026971,0.1368965771,1421.01855884,131.054711084,-996.942749023,-0.3977875399
10.5993274675,0.2599119856,0.1059008239,1596.61010245,89.5182291667,-1004.03039551,0.575978053,0.2309683418,0.1348444678,1403.11106995,126.664630648,-1004.03039551,0.575978053
10.9482874675,0.2578440384,0.1071818554,1662.67725144,98.3370267428,-1004.40429688,0.1742319223,0.2247116491,0.1403142448,1480.18010721,139.075921126,-1004.40429688,0.1742319223
10.9829696104,0.2557554638,0.108321078,1713.11020621,93.3931790865,-1007.3013916,-0.1204034176,0.2228129449,0.1413585321,1539.61511256,132.070668879,-1007.3013916,-0.1204034176
10.6401181818,0.2589011547,0.1050984886,1717.8302456,94.717172476,-1009.35998535,0.1396873338,0.2270962824,0.1369983008,1598.32137811,133.956446682,-1009.35998535,0.1396873338
10.4974467532,0.2591731314,0.1032895117,1705.29317249,95.6280048077,-1007.89941406,1.5576317638,0.2256610012,0.1366117715,1586.24901852,135.244605221,-1007.89941406,1.5576317638
10.6664191342,0.2614515765,0.1068021146,1738.84499649,93.9518855168,-995.593994141,-0.4176802806,0.2292685393,0.1388902166,1525.09191152,132.874009002,-995.593994141,-0.4176802806
10.4046369913,0.2602862933,0.1071539333,1729.81591263,94.2478553922,-1010.52026367,0.5195688405,0.2301825234,0.1372577032,1551.43202778,133.292676641,-1010.52026367,0.5195688405
10.9184688095,0.2618313174,0.106517309,1563.95090701,88.0080003005,-996.755493164,-0.0659630339,0.2348287645,0.1336762258,1314.62676894,124.633436042,-996.755493164,-0.0659630339
10.9850402381,0.2566098807,0.1058527625,1750.81009442,91.0362830529,-1004.2175293,-0.5095216082,0.2288887985,0.1335738447,1496.92557471,128.624394953,-1004.2175293,-0.5095216082
11.1952273809,0.2608541464,0.1067614559,1626.41402392,86.6507735907,-1008.11816406,1.3404776349,0.2315262034,0.1358958151,1349.36836041,122.548250383,-1008.11816406,1.3404776349
10.9368959524,0.2547723893,0.1002817765,1519.62998545,95.2781394676,-993.178344727,-0.3839210928,0.2234413412,0.1314196467,1334.05630239,134.588448966,-993.178344727,-0.3839210928
10.6316859524,0.2535593883,0.1081258492,1681.53007984,92.9471529447,-1004.8359375,-1.5736624875,0.2246055832,0.1371745849,1543.89531841,131.453020311,-1004.8359375,-1.5736624875
10.4600645238,0.2576362557,0.1050664123,1624.63608237,95.3253979953,-993.398925781,-1.0572766309,0.2290786689,0.1331941038,1297.97370252,134.753047045,-993.398925781,-1.0572766309
11.169897381,0.2540466299,0.1091754949,1647.13602053,91.3696289062,-994.899902344,-0.4830583806,0.2280343816,0.1351877433,1444.68021834,129.188691781,-994.899902344,-0.4830583806
11.4222230952,0.2546288585,0.1085163256,1760.13093205,97.9989858774,-1001.51074219,-0.6234811029,0.2282355614,0.1348146827,1549.48932413,138.597662362,-1001.51074219,-0.6234811029
11.2215985714,0.2547688821,0.1107354108,1640.8097817,92.0697380515,-1001.94775391,0.0654874161,0.2278594029,0.1377416867,1304.16821059,130.212062356,-1001.94775391,0.0654874161
11.0865669048,0.2527300601,0.1093707848,1483.05549529,91.9565054087,-1003.00085449,-0.8893668728,0.2269064026,0.1350995025,1286.83672764,130.05191003,-1003.00085449,-0.8893668728
10.6847369048,0.2567302574,0.1076672011,1531.33161046,85.3177584135,-1003.60229492,-0.5430677871,0.22720248,0.1371949785,1344.17667124,120.855443726,-1003.60229492,-0.5430677871
10.6161940476,0.2570150913,0.107952035,1681.99889569,87.7169095553,-1001.48413086,0.0368823286,0.2270125908,0.1379545355,1452.19200561,124.055926509,-1001.48413086,0.0368823286
10.4146069048,0.2553749695,0.109875129,1792.21677206,90.7868030025,-999.460205078,0.0640988671,0.2212023522,0.1441445525,1478.23333997,128.39758169,-999.460205078,0.0640988671
10.477705,0.2403829034,0.1861842935,1810.77621711,91.1349826389,-843.546142578,4.5030396821,0.1985427677,0.2494421274,1736.21918684,128.074164714,-843.546142578,4.5030396821
10.801005,0.245726002,0.1089838599,1718.4624585,93.3354215802,-1005.26452637,-0.0334678309,0.207255631,0.1475473795,1597.06891346,131.956439938,-1005.26452637,-0.0334678309
11.3048421429,0.2524327011,0.1084249683,1856.92283822,90.576171875,-998.423217773,-1.1110262518,0.2079076712,0.1528568496,1666.17462949,128.106162745,-998.423217773,-1.1110262518
11.0679535714,0.2536794593,0.1074719865,1802.03356676,94.5434570312,-1005.53051758,-0.2671888643,0.2236784454,0.1373780605,1664.79696245,133.710517522,-1005.53051758,-0.2671888643
11.0585307143,0.2612617061,0.1052831512,1706.73998126,94.6232722356,-1003.53161621,-0.0838143552,0.2221483984,0.1445863294,1559.01652635,133.869857246,-1003.53161621,-0.0838143552
11.1155842857,0.2546003481,0.1037778221,1746.68231046,93.303176592,-1006.99414062,-0.6510446278,0.2156603753,0.1425314792,1599.02519388,131.715358202,-1006.99414062,-0.6510446278
11.6179338095,0.2450395945,0.1067019428,1635.65530744,95.9924768519,-1008.22546387,-1.4175403786,0.2081922227,0.1433664493,1465.45554628,135.644713862,-1008.22546387,-1.4175403786
11.6043280952,0.2505138151,0.1089068984,1703.79894714,94.9384581368,-1001.93200684,-0.2738676158,0.2162300352,0.1431906782,1622.86928835,134.256064924,-1001.93200684,-0.2738676158
11.6018423809,0.2535272619,0.1087223651,1926.52730494,92.5856370192,-1017.62976074,0.1990205549,0.2213378455,0.1409117815,1783.77977515,130.861959209,-1017.62976074,0.1990205549
11.6539280952,0.253312251,0.1104205952,1787.61570291,90.6419020433,-1011.86547852,0.7020914083,0.2216956919,0.1421320989,1613.54215359,128.192622756,-1011.86547852,0.7020914083
11.6166042857,0.2525401803,0.1111746433,1924.22846943,93.7312199519,-1008.12182617,0.4221515738,0.2246278446,0.1391819189,1742.44526335,132.555095952,-1008.12182617,0.4221515738
11.37339,0.2550086181,0.1079466861,1807.26725896,92.2382061298,-1004.55761719,0.3280968907,0.2220644668,0.1409857773,1670.39234967,130.423612742,-1004.55761719,0.3280968907
11.2462585714,0.2594707942,0.1068074071,1792.07422732,93.2898888221,-1007.49450684,-0.2521371241,0.2228239861,0.1434542152,1640.58038245,131.937544422,-1007.49450684,-0.2521371241
11.3168514286,0.2555782576,0.1075669264,1762.71626956,92.2194260817,-1011.51977539,1.714185761,0.2199757886,0.1430744555,1442.14363253,130.42363937,-1011.51977539,1.714185761
11.3988628571,0.2572871761,0.1076618663,1603.84831485,92.6654522236,-1005.2956543,0.6959913887,0.2254823038,0.1395616786,1392.84010313,131.054392192,-1005.2956543,0.6959913887
11.5399057143,0.2592680666,0.1047135399,1710.17998919,91.3508488582,-1007.88696289,-0.1425752474,0.2256610012,0.1383206053,1543.88791466,129.195181882,-1007.88696289,-0.1425752474
11.3984628571,0.2560529572,0.1075669264,1717.0637261,90.1817908654,-1009.63781738,0.3216178313,0.2193112092,0.1443086744,1542.4132099,127.541815215,-1009.63781738,0.3216178313
11.3892914286,0.2581288441,0.1084160132,1707.15509535,89.9752103365,-1002.35473633,-1.2119676571,0.2222433336,0.1443015237,1542.62207736,127.249596049,-1002.35473633,-1.2119676571
11.2454128571,0.2607179315,0.1041542501,1845.60662522,92.3461914062,-1008.49804688,0.0359548765,0.2218855812,0.1429866005,1658.37697277,130.968045969,-1008.49804688,0.0359548765
11.3550628571,0.2553060881,0.1088065366,1834.52951521,92.6466721755,-1000.89233398,-1.124160999,0.2216956919,0.1424169327,1641.43123984,131.027747541,-1000.89233398,-1.124160999
11.4380128571,0.2504093066,0.1018459173,1533.06639217,87.8770616319,-999.092163086,-0.0518489607,0.2128445469,0.1459638534,1430.45461266,123.917012085,-999.092163086,-0.0518489607
11.2934771429,0.2553329592,0.1060083574,1806.34242286,91.1934330778,-996.806640625,-0.2891183896,0.2182776856,0.1429866005,1672.16307071,129.546983263,-996.806640625,-0.2891183896
11.1617857143,0.2577549427,0.104983672,1785.06948896,90.4564047759,-995.314331055,-0.4726813638,0.2191321872,0.1436512128,1578.65460478,128.531040063,-995.314331055,-0.4726813638
11.00775,0.2611833463,0.104357171,1679.29844411,94.7552849265,-1003.07019043,0.1330208982,0.2243969595,0.1411435578,1514.36930677,133.928639804,-1003.07019043,0.1330208982
10.7796214286,0.2619522116,0.1057683087,1815.32853454,90.5526968149,-1003.01342773,-0.2654563853,0.2292912617,0.138334314,1541.31201047,128.072901893,-1003.01342773,-0.2654563853
10.6348285714,0.2564454235,0.1080469796,1420.94246527,91.1020132212,-1005.97497559,-0.631231982,0.2242591967,0.140328151,1322.38484426,128.85643002,-1005.97497559,-0.631231982
10.6210428571,0.2580594821,0.1073823673,1698.78612136,90.9517728365,-1003.10473633,0.426020814,0.2234996398,0.1419422096,1456.54149788,128.630649719,-1003.10473633,0.426020814
10.7092428571,0.2617771542,0.105814508,1734.25298413,95.1621859681,-1006.76379395,0.1914492372,0.2282805213,0.1393111409,1511.77115483,134.551482258,-1006.76379395,0.1914492372
10.88855,0.2566607449,0.1070131926,1573.8241971,90.8719576322,-1008.57714844,1.1252942178,0.2236167422,0.1401521493,1376.64612875,128.491223481,-1008.57714844,1.1252942178
10.8884642857,0.2575408479,0.1049346006,1661.58875692,93.1865985577,-1005.0501709,0.487408589,0.2201252528,0.1424451592,1513.53018076,131.525684752,-1005.0501709,0.487408589
10.9537857143,0.254184925,0.1027734502,1624.25003998,96.6566553656,-999.598632812,-0.7102346071,0.2213868701,0.1353851525,1544.4685873,136.816110919,-999.598632812,-0.7102346071
11.14395,0.2495692475,0.1065401881,1537.79061779,90.4857494213,-994.969238281,-0.4148414423,0.2173785641,0.1387308716,1320.13039891,127.945894554,-994.969238281,-0.4148414423
11.0989982143,0.2497397772,0.096750159,1749.8964447,90.6665943287,-1006.36877441,0.4204284633,0.2164533331,0.1300366032,1539.73067415,128.073832476,-1006.36877441,0.4204284633
10.9999017857,0.2514631878,0.1101575898,1753.28302743,95.205453726,-1008.80395508,0.3072280405,0.2200302893,0.1416854517,1581.12919567,134.646479183,-1008.80395508,0.3072280405
11.0241446428,0.2518305654,0.1112916375,1947.57092847,97.0928485577,-1017.43579102,1.0613527922,0.2178353383,0.1452868647,1845.85929236,137.315813761,-1017.43579102,1.0613527922
11.1844875,0.2558188323,0.1084428755,1805.67276305,97.9708158053,-1010.51086426,0.548596323,0.2237227798,0.1405389279,1649.34126375,138.517606526,-1010.51086426,0.548596323
11.4231803571,0.253907078,0.1099567675,1921.21752758,94.6749173678,-1012.78186035,0.9224987238,0.2232369261,0.1405319654,1727.83281921,133.783272191,-1012.78186035,0.9224987238
11.4989632143,0.2523053591,0.1108168438,1704.93734803,93.6326246995,-1010.24645996,0.0921738629,0.2194496368,0.1438624836,1526.90132198,132.521639133,-1010.24645996,0.0921738629
11.4814203571,0.2531599877,0.1087277517,1728.82371828,95.0552133413,-993.97644043,-0.4117931219,0.2196395542,0.1421532264,1557.80811051,134.43386434,-993.97644043,-0.4117931219
11.5749989286,0.2547187443,0.1077942894,1879.39918448,91.9350678066,-1002.79455566,-0.1024780654,0.2202093066,0.1424381026,1774.12680773,130.21085074,-1002.79455566,-0.1024780654
11.4187346429,0.256381137,0.109794641,1860.82353377,95.9041819853,-1005.80285645,0.7643589626,0.2249144189,0.1413581797,1698.77900407,135.634589797,-1005.80285645,0.7643589626
11.3144989286,0.2559264695,0.1104424801,2231.64923061,98.8628680889,-1003.32958984,-0.0204511116,0.2193096844,0.1472715364,2125.68781385,139.953961772,-1003.32958984,-0.0204511116
11.3944792857,0.2561163963,0.1101575898,1688.75813617,92.9847130409,-1004.61413574,-0.8084452603,0.2238288269,0.1424451592,1494.57664678,131.50563368,-1004.61413574,-0.8084452603
11.4746971429,0.2582207297,0.1088264343,1749.25038576,95.6600413603,-1012.3828125,0.1821842817,0.2252048809,0.1418422831,1547.01693587,135.28931333,-1012.3828125,0.1821842817
11.4508578572,0.2556289148,0.1083479167,1703.68622525,99.6328500601,-1002.28710938,-0.4135777048,0.2228681512,0.1410137216,1449.09372432,140.907874087,-1002.28710938,-0.4135777048
11.2354103571,0.2556504149,0.1036949387,1516.05230835,88.6000147406,-1003.93493652,-1.5717493218,0.2222034401,0.1371419135,1329.5836262,125.284902099,-1003.93493652,-1.5717493218
11.0466032143,0.2507125607,0.1066762847,1823.37473978,91.1519752358,-1008.57287598,0.1823573814,0.215961247,0.1412412642,1624.15878393,128.7507666,-1008.57287598,0.1823573814
10.8534346429,0.2539196576,0.1090126279,1853.01994356,93.5809795673,-1005.05859375,0.8149344967,0.2230580687,0.1398742168,1598.29547905,132.229361583,-1005.05859375,0.8149344967
